epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
397,115273,2.23267,1.08192,0.00446,0.75491,0.46726,0.51426,0.26198,2.04953,0.96235,0.00491,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
398,115398,2.24488,1.09099,0.00445,0.75344,0.46677,0.51393,0.26218,2.04886,0.96196,0.00491,0.0182091,0.0060697,0.0182091,0.0060697,0.0182091,0.0060697,0.0182091,0.0060697
399,115518,2.24025,1.08031,0.00443,0.7532,0.46685,0.51408,0.26223,2.0489,0.96205,0.00491,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
400,115634,2.22563,1.07574,0.00445,0.75309,0.46697,0.51404,0.26193,2.0492,0.9618,0.00491,0.0181497,0.0060499,0.0181497,0.0060499,0.0181497,0.0060499,0.0181497,0.0060499
401,115751,2.24145,1.08397,0.00444,0.75365,0.46681,0.51385,0.26213,2.0496,0.96123,0.00491,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
402,115873,2.22894,1.08272,0.00442,0.75242,0.46728,0.51396,0.26166,2.04916,0.96196,0.00491,0.0180903,0.0060301,0.0180903,0.0060301,0.0180903,0.0060301,0.0180903,0.0060301
403,116000,2.23676,1.08838,0.00449,0.75361,0.4668,0.51386,0.26181,2.04862,0.96191,0.00491,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
404,116125,2.23485,1.0746,0.00441,0.75423,0.4669,0.51426,0.26233,2.04851,0.96159,0.00491,0.0180309,0.0060103,0.0180309,0.0060103,0.0180309,0.0060103,0.0180309,0.0060103
405,116250,2.23955,1.0833,0.00442,0.75274,0.46786,0.51437,0.26229,2.04815,0.96138,0.00491,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
406,116371,2.21993,1.08045,0.00446,0.75418,0.46763,0.51443,0.26204,2.04821,0.96104,0.00491,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
407,116495,2.2296,1.08364,0.00442,0.75349,0.46743,0.51435,0.26208,2.04855,0.96107,0.00491,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
408,116620,2.23608,1.08423,0.00444,0.75326,0.4674,0.51453,0.262,2.04862,0.96091,0.00491,0.0179121,0.0059707,0.0179121,0.0059707,0.0179121,0.0059707,0.0179121,0.0059707
409,116746,2.24517,1.08489,0.00442,0.75425,0.46733,0.51471,0.26219,2.04901,0.96056,0.00491,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
410,116870,2.2219,1.07343,0.00442,0.75471,0.46733,0.51502,0.26253,2.04862,0.96027,0.00491,0.0178527,0.0059509,0.0178527,0.0059509,0.0178527,0.0059509,0.0178527,0.0059509
411,116995,2.23801,1.08239,0.00443,0.75589,0.46675,0.51498,0.26255,2.04853,0.9604,0.00491,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
412,117119,2.23135,1.08454,0.00444,0.75539,0.46695,0.5149,0.26243,2.04846,0.96031,0.00491,0.0177933,0.0059311,0.0177933,0.0059311,0.0177933,0.0059311,0.0177933,0.0059311
413,117244,2.22506,1.07788,0.00443,0.75514,0.46691,0.51482,0.26264,2.04833,0.95987,0.00491,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
414,117424,2.23154,1.08044,0.00441,0.75488,0.4666,0.51461,0.26274,2.04843,0.95898,0.00491,0.0177339,0.0059113,0.0177339,0.0059113,0.0177339,0.0059113,0.0177339,0.0059113
415,117651,2.23888,1.08485,0.0044,0.75586,0.46627,0.51468,0.26245,2.04777,0.95935,0.00491,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
416,117884,2.23638,1.0889,0.00443,0.75422,0.46687,0.51466,0.26243,2.04799,0.95838,0.00491,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
417,118107,2.22398,1.08257,0.00441,0.75634,0.46571,0.51447,0.26245,2.04766,0.95809,0.00491,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
418,118319,2.23703,1.07966,0.0044,0.75437,0.46695,0.51497,0.26243,2.04777,0.95806,0.00491,0.0176151,0.0058717,0.0176151,0.0058717,0.0176151,0.0058717,0.0176151,0.0058717
419,118545,2.22954,1.07633,0.00445,0.75452,0.46677,0.51504,0.26249,2.04743,0.95833,0.00491,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
420,118771,2.2282,1.07783,0.00441,0.75545,0.46672,0.51519,0.26252,2.04689,0.95857,0.0049,0.0175557,0.0058519,0.0175557,0.0058519,0.0175557,0.0058519,0.0175557,0.0058519
421,119002,2.23937,1.08235,0.00443,0.75555,0.46735,0.51538,0.26268,2.04676,0.95854,0.0049,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
422,119215,2.22706,1.08135,0.00447,0.75534,0.46715,0.51524,0.26253,2.04658,0.95915,0.0049,0.0174963,0.0058321,0.0174963,0.0058321,0.0174963,0.0058321,0.0174963,0.0058321
423,119427,2.2283,1.07325,0.00444,0.75457,0.46723,0.5151,0.26256,2.04712,0.95796,0.0049,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
424,119605,2.21188,1.07028,0.00441,0.75521,0.4676,0.51517,0.26272,2.0465,0.95759,0.0049,0.0174369,0.0058123,0.0174369,0.0058123,0.0174369,0.0058123,0.0174369,0.0058123
425,119718,2.23318,1.08351,0.0044,0.7563,0.46715,0.51535,0.26287,2.04588,0.95768,0.0049,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
426,119830,2.22806,1.07673,0.00441,0.75563,0.46796,0.51661,0.26295,2.04561,0.9585,0.0049,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
427,119942,2.22559,1.06737,0.00436,0.75645,0.46753,0.51541,0.26283,2.04565,0.958,0.0049,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
428,120056,2.23424,1.08173,0.00445,0.75563,0.46822,0.51678,0.2631,2.04532,0.95792,0.0049,0.0173181,0.0057727,0.0173181,0.0057727,0.0173181,0.0057727,0.0173181,0.0057727
429,120170,2.2384,1.08891,0.00441,0.75734,0.46768,0.5168,0.26312,2.04499,0.95827,0.0049,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
430,120307,2.22181,1.07226,0.00445,0.7579,0.46789,0.51698,0.26322,2.04472,0.95833,0.0049,0.0172587,0.0057529,0.0172587,0.0057529,0.0172587,0.0057529,0.0172587,0.0057529
431,120522,2.22028,1.07838,0.00439,0.7572,0.46874,0.51736,0.26334,2.04439,0.95862,0.0049,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
432,120698,2.23613,1.08335,0.00439,0.75521,0.46914,0.51716,0.26334,2.04423,0.95777,0.0049,0.0171993,0.0057331,0.0171993,0.0057331,0.0171993,0.0057331,0.0171993,0.0057331
433,120904,2.23204,1.08332,0.00441,0.75407,0.47027,0.51754,0.26331,2.04474,0.95774,0.0049,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
434,121110,2.22883,1.08251,0.00446,0.75395,0.47011,0.51755,0.26326,2.04477,0.9574,0.0049,0.0171399,0.0057133,0.0171399,0.0057133,0.0171399,0.0057133,0.0171399,0.0057133
435,121315,2.21442,1.07268,0.00441,0.75493,0.46969,0.51771,0.26338,2.04437,0.95805,0.0049,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034
436,121522,2.22856,1.07176,0.00438,0.75542,0.46992,0.51783,0.2635,2.04435,0.95749,0.0049,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
437,121727,2.21564,1.07086,0.00439,0.75549,0.46995,0.51769,0.26343,2.04424,0.95783,0.0049,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
438,121923,2.22334,1.07049,0.00442,0.75649,0.46959,0.51777,0.26343,2.04455,0.95788,0.0049,0.0170211,0.0056737,0.0170211,0.0056737,0.0170211,0.0056737,0.0170211,0.0056737
439,122123,2.24091,1.08076,0.00438,0.75772,0.46904,0.51749,0.26339,2.04451,0.95836,0.0049,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638
440,122319,2.22623,1.07027,0.00437,0.7559,0.46986,0.51767,0.26346,2.04476,0.95815,0.0049,0.0169617,0.0056539,0.0169617,0.0056539,0.0169617,0.0056539,0.0169617,0.0056539
441,122516,2.21818,1.07734,0.00439,0.75842,0.46894,0.51784,0.26346,2.04488,0.95775,0.0049,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
442,151877,2.22123,1.06893,0.00438,0.7572,0.46952,0.51777,0.26347,2.04476,0.95774,0.0049,0.0169023,0.0056341,0.0169023,0.0056341,0.0169023,0.0056341,0.0169023,0.0056341
443,152093,2.23553,1.07757,0.00438,0.75757,0.46922,0.5177,0.26334,2.04472,0.95793,0.0049,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242
444,152304,2.20965,1.06898,0.00437,0.75743,0.46938,0.51767,0.26353,2.04502,0.95759,0.0049,0.0168429,0.0056143,0.0168429,0.0056143,0.0168429,0.0056143,0.0168429,0.0056143
445,152518,2.21873,1.07673,0.00443,0.7593,0.46896,0.51768,0.26356,2.04486,0.95766,0.0049,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
446,152740,2.2209,1.07481,0.0044,0.75753,0.46963,0.51789,0.26375,2.04489,0.9574,0.00489,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
447,152955,2.22473,1.06709,0.00441,0.75794,0.46937,0.5178,0.26376,2.04467,0.95745,0.00489,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846
448,153165,2.22305,1.06716,0.00437,0.75847,0.46943,0.51794,0.26382,2.04447,0.9568,0.00489,0.0167241,0.0055747,0.0167241,0.0055747,0.0167241,0.0055747,0.0167241,0.0055747
449,153375,2.22321,1.07527,0.00442,0.75872,0.46954,0.51813,0.2638,2.04469,0.95697,0.00489,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
450,161869,2.21617,1.06875,0.00441,0.75633,0.4703,0.51806,0.26357,2.04445,0.95708,0.00489,0.0166647,0.0055549,0.0166647,0.0055549,0.0166647,0.0055549,0.0166647,0.0055549
451,161983,2.22345,1.0686,0.00441,0.75913,0.46901,0.51802,0.26377,2.04421,0.95679,0.00489,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
452,162097,2.2153,1.07359,0.00441,0.75769,0.47,0.51827,0.26384,2.04388,0.9571,0.00489,0.0166053,0.0055351,0.0166053,0.0055351,0.0166053,0.0055351,0.0166053,0.0055351
453,162223,2.22427,1.07926,0.00439,0.75865,0.46969,0.51812,0.26368,2.04402,0.95674,0.00489,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
454,162351,2.22738,1.07432,0.00439,0.75705,0.47014,0.51821,0.26382,2.04362,0.95635,0.00489,0.0165459,0.0055153,0.0165459,0.0055153,0.0165459,0.0055153,0.0165459,0.0055153
455,162478,2.22162,1.06749,0.00436,0.75634,0.47078,0.51846,0.26386,2.04374,0.95671,0.00489,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054
456,162605,2.21961,1.07525,0.00437,0.75713,0.4703,0.51846,0.26388,2.04351,0.95667,0.00489,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
457,162731,2.21392,1.06229,0.00436,0.75698,0.47078,0.51838,0.26393,2.04317,0.95673,0.00489,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
458,162858,2.23599,1.08264,0.00437,0.75895,0.47007,0.51842,0.26389,2.04347,0.95587,0.00489,0.0164271,0.0054757,0.0164271,0.0054757,0.0164271,0.0054757,0.0164271,0.0054757
459,162975,2.2086,1.07162,0.00437,0.75791,0.47063,0.5186,0.26431,2.0428,0.95628,0.00489,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658
460,163095,2.22674,1.07236,0.00435,0.75839,0.47075,0.51892,0.26422,2.04275,0.95642,0.00489,0.0163677,0.0054559,0.0163677,0.0054559,0.0163677,0.0054559,0.0163677,0.0054559
461,163214,2.22014,1.07574,0.00438,0.75818,0.47078,0.51883,0.26411,2.04286,0.956,0.00489,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
462,163333,2.21959,1.06916,0.0044,0.75826,0.47106,0.51903,0.26419,2.04296,0.95524,0.00489,0.0163083,0.0054361,0.0163083,0.0054361,0.0163083,0.0054361,0.0163083,0.0054361
463,163450,2.20883,1.07029,0.0044,0.75813,0.47136,0.51913,0.26416,2.04327,0.95505,0.00489,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262
464,163569,2.20849,1.07384,0.00438,0.75741,0.47156,0.51907,0.26403,2.0428,0.9563,0.00489,0.0162489,0.0054163,0.0162489,0.0054163,0.0162489,0.0054163,0.0162489,0.0054163
465,163687,2.21176,1.07478,0.00438,0.75922,0.47112,0.51909,0.26404,2.04327,0.95601,0.00489,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
466,163808,2.20827,1.07109,0.00441,0.75772,0.47108,0.51899,0.26409,2.04315,0.95515,0.00489,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
467,164007,2.20406,1.07171,0.00439,0.75645,0.47191,0.51943,0.2643,2.04232,0.95532,0.00488,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866
468,164154,2.21029,1.06317,0.00438,0.75614,0.47189,0.51949,0.26411,2.04204,0.95608,0.00488,0.0161301,0.0053767,0.0161301,0.0053767,0.0161301,0.0053767,0.0161301,0.0053767
469,164278,2.21046,1.06768,0.00436,0.75607,0.47186,0.51953,0.26418,2.04222,0.9558,0.00488,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
470,164400,2.22543,1.0803,0.00437,0.75582,0.47216,0.5196,0.26429,2.04211,0.95552,0.00488,0.0160707,0.0053569,0.0160707,0.0053569,0.0160707,0.0053569,0.0160707,0.0053569
471,164523,2.22499,1.06881,0.0044,0.75605,0.47181,0.51948,0.26429,2.04209,0.95562,0.00488,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
472,164642,2.21957,1.06555,0.00431,0.75673,0.47098,0.51911,0.26428,2.04183,0.95558,0.00488,0.0160113,0.0053371,0.0160113,0.0053371,0.0160113,0.0053371,0.0160113,0.0053371
473,164765,2.20751,1.0685,0.00437,0.758,0.47126,0.51917,0.26424,2.04137,0.95559,0.00488,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
474,164887,2.21002,1.06257,0.0044,0.7588,0.47099,0.51931,0.26418,2.04082,0.95615,0.00487,0.0159519,0.0053173,0.0159519,0.0053173,0.0159519,0.0053173,0.0159519,0.0053173
475,165010,2.21333,1.07036,0.0044,0.75716,0.47153,0.51921,0.26449,2.04115,0.95583,0.00488,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
476,165130,2.21953,1.0761,0.0044,0.758,0.47141,0.51932,0.2643,2.0414,0.95608,0.00488,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
477,165253,2.21699,1.0702,0.00435,0.75945,0.47136,0.51971,0.26439,2.04086,0.95587,0.00487,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
478,165375,2.21755,1.07084,0.00439,0.75911,0.47143,0.51981,0.2644,2.0408,0.95628,0.00487,0.0158331,0.0052777,0.0158331,0.0052777,0.0158331,0.0052777,0.0158331,0.0052777
479,165496,2.20466,1.05953,0.00437,0.76089,0.47097,0.51977,0.26452,2.04011,0.956,0.00487,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
480,165617,2.20969,1.06754,0.00438,0.75881,0.47142,0.51961,0.26475,2.03983,0.95629,0.00487,0.0157737,0.0052579,0.0157737,0.0052579,0.0157737,0.0052579,0.0157737,0.0052579
481,165738,2.21965,1.07248,0.00439,0.75875,0.47176,0.51979,0.26472,2.03949,0.95584,0.00487,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
482,165859,2.20546,1.06607,0.00433,0.75905,0.47132,0.51991,0.26452,2.03926,0.95654,0.00487,0.0157143,0.0052381,0.0157143,0.0052381,0.0157143,0.0052381,0.0157143,0.0052381
483,165982,2.20188,1.06926,0.00434,0.75952,0.47121,0.52019,0.26451,2.03925,0.95579,0.00487,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
484,166103,2.21666,1.07594,0.0044,0.75799,0.47167,0.51996,0.26442,2.03922,0.95573,0.00487,0.0156549,0.0052183,0.0156549,0.0052183,0.0156549,0.0052183,0.0156549,0.0052183
485,166227,2.22448,1.06888,0.00434,0.75819,0.47166,0.5201,0.26434,2.03957,0.95537,0.00487,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
486,166352,2.22062,1.06391,0.00433,0.75803,0.47141,0.52001,0.2644,2.03897,0.95579,0.00487,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
487,166474,2.21186,1.06401,0.00438,0.75796,0.47131,0.51997,0.2644,2.03901,0.95607,0.00487,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
488,166594,2.20356,1.0687,0.00435,0.75799,0.47194,0.52,0.26438,2.03906,0.95579,0.00487,0.0155361,0.0051787,0.0155361,0.0051787,0.0155361,0.0051787,0.0155361,0.0051787
489,166710,2.20968,1.0657,0.00438,0.75903,0.47142,0.5202,0.26438,2.0392,0.9562,0.00487,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
490,166824,2.22991,1.07832,0.00437,0.76092,0.471,0.52013,0.26437,2.03941,0.95633,0.00487,0.0154767,0.0051589,0.0154767,0.0051589,0.0154767,0.0051589,0.0154767,0.0051589
491,166940,2.20942,1.07463,0.00436,0.76131,0.47113,0.52021,0.26451,2.04016,0.95561,0.00488,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
492,167054,2.21714,1.07076,0.00437,0.76261,0.4707,0.52012,0.26456,2.04069,0.95559,0.00488,0.0154173,0.0051391,0.0154173,0.0051391,0.0154173,0.0051391,0.0154173,0.0051391
493,167170,2.20169,1.06532,0.00434,0.76107,0.47112,0.52011,0.26467,2.04076,0.95562,0.00488,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
494,167284,2.21072,1.0674,0.00433,0.76186,0.47126,0.52045,0.2647,2.04064,0.95585,0.00488,0.0153579,0.0051193,0.0153579,0.0051193,0.0153579,0.0051193,0.0153579,0.0051193
495,167401,2.20849,1.06409,0.00435,0.76012,0.47162,0.52025,0.26471,2.04093,0.9567,0.00488,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
496,167526,2.19546,1.05201,0.00431,0.76119,0.47123,0.52018,0.26469,2.0412,0.95688,0.00488,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
497,167646,2.2179,1.06863,0.00436,0.7609,0.4718,0.52036,0.26466,2.04142,0.95725,0.00488,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
498,167766,2.217,1.07191,0.00433,0.76121,0.47199,0.52021,0.26469,2.04215,0.95733,0.00488,0.0152391,0.0050797,0.0152391,0.0050797,0.0152391,0.0050797,0.0152391,0.0050797
499,167894,2.21829,1.06887,0.00434,0.75954,0.47252,0.52024,0.26468,2.04207,0.95808,0.00488,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
500,168016,2.19897,1.072,0.00432,0.76115,0.4718,0.52017,0.26473,2.04262,0.95834,0.00488,0.0151797,0.0050599,0.0151797,0.0050599,0.0151797,0.0050599,0.0151797,0.0050599
501,168139,2.21362,1.06696,0.00432,0.76132,0.47186,0.52013,0.26483,2.04277,0.95779,0.00489,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
502,168261,2.20772,1.06696,0.00433,0.76129,0.47186,0.52051,0.26475,2.04302,0.95771,0.00489,0.0151203,0.0050401,0.0151203,0.0050401,0.0151203,0.0050401,0.0151203,0.0050401
503,168385,2.19337,1.06388,0.00434,0.76009,0.47225,0.52042,0.265,2.0436,0.95721,0.00489,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
504,168507,2.18997,1.05773,0.00433,0.76031,0.47154,0.52045,0.26508,2.04362,0.95735,0.00489,0.0150609,0.0050203,0.0150609,0.0050203,0.0150609,0.0050203,0.0150609,0.0050203
505,168626,2.19702,1.06597,0.00434,0.76209,0.47131,0.5206,0.26495,2.0432,0.95643,0.00489,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
506,168741,2.21235,1.06904,0.00431,0.76075,0.47212,0.52071,0.26487,2.04325,0.95615,0.00489,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
507,168858,2.19932,1.06361,0.00435,0.76065,0.47196,0.5207,0.26507,2.04259,0.95603,0.00489,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
508,168972,2.22094,1.07552,0.00436,0.76055,0.47204,0.52085,0.26501,2.04188,0.95631,0.00489,0.0149421,0.0049807,0.0149421,0.0049807,0.0149421,0.0049807,0.0149421,0.0049807
509,169089,2.2102,1.0591,0.00432,0.75992,0.47254,0.52085,0.26512,2.04179,0.95607,0.00489,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
510,169205,2.20675,1.06391,0.00429,0.75909,0.4723,0.5208,0.26484,2.04158,0.956,0.00489,0.0148827,0.0049609,0.0148827,0.0049609,0.0148827,0.0049609,0.0148827,0.0049609
511,169323,2.19676,1.05888,0.00429,0.75934,0.47237,0.52073,0.26468,2.04174,0.95522,0.00489,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
512,169446,2.19589,1.06352,0.00431,0.76086,0.47211,0.52077,0.26493,2.04111,0.95469,0.00489,0.0148233,0.0049411,0.0148233,0.0049411,0.0148233,0.0049411,0.0148233,0.0049411
513,169570,2.19648,1.06412,0.00431,0.75945,0.47227,0.52061,0.26491,2.04128,0.95461,0.00489,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
514,169692,2.20518,1.0668,0.00433,0.76086,0.47229,0.52104,0.26494,2.04088,0.95464,0.00489,0.0147639,0.0049213,0.0147639,0.0049213,0.0147639,0.0049213,0.0147639,0.0049213
515,169816,2.20896,1.06313,0.00427,0.76289,0.47128,0.5212,0.26515,2.04049,0.95451,0.00489,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114
516,169940,2.20674,1.06291,0.00435,0.76041,0.47176,0.52104,0.26527,2.0399,0.95481,0.00488,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
517,170064,2.20703,1.06743,0.00432,0.75924,0.47212,0.52088,0.26523,2.04,0.95461,0.00488,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
518,170185,2.20533,1.07104,0.00434,0.76017,0.47157,0.521,0.26537,2.04041,0.95452,0.00488,0.0146451,0.0048817,0.0146451,0.0048817,0.0146451,0.0048817,0.0146451,0.0048817
519,170303,2.19874,1.0617,0.00431,0.76048,0.47168,0.52126,0.26536,2.03935,0.95466,0.00488,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718
520,170419,2.22281,1.07734,0.00429,0.75963,0.47179,0.52131,0.26545,2.03961,0.95409,0.00488,0.0145857,0.0048619,0.0145857,0.0048619,0.0145857,0.0048619,0.0145857,0.0048619
521,170536,2.20553,1.06238,0.00429,0.76151,0.47135,0.52121,0.26529,2.03935,0.95421,0.00488,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
522,170650,2.19491,1.06656,0.00435,0.76122,0.47133,0.52124,0.26542,2.0391,0.95455,0.00488,0.0145263,0.0048421,0.0145263,0.0048421,0.0145263,0.0048421,0.0145263,0.0048421
523,170767,2.19595,1.06327,0.00432,0.76205,0.47058,0.52091,0.26535,2.03974,0.95455,0.00488,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322
524,170881,2.19665,1.05933,0.00432,0.76232,0.4703,0.52099,0.26537,2.03975,0.95498,0.00488,0.0144669,0.0048223,0.0144669,0.0048223,0.0144669,0.0048223,0.0144669,0.0048223
525,170998,2.19115,1.06312,0.00429,0.76126,0.47118,0.52109,0.26536,2.03962,0.9552,0.00488,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
526,180520,2.20809,1.06642,0.00432,0.76148,0.47078,0.521,0.26545,2.03941,0.95498,0.00488,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
527,180632,2.22011,1.06611,0.00431,0.76138,0.4706,0.52075,0.26538,2.03916,0.95518,0.00487,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926
528,180742,2.20114,1.06657,0.00431,0.76087,0.4705,0.52086,0.26538,2.03856,0.95533,0.00487,0.0143481,0.0047827,0.0143481,0.0047827,0.0143481,0.0047827,0.0143481,0.0047827
529,180861,2.18575,1.0522,0.00427,0.76175,0.47014,0.52075,0.26518,2.0386,0.95548,0.00487,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
530,180984,2.19158,1.05198,0.00429,0.76119,0.46997,0.52076,0.26517,2.03872,0.95603,0.00487,0.0142887,0.0047629,0.0142887,0.0047629,0.0142887,0.0047629,0.0142887,0.0047629
531,181106,2.19375,1.06068,0.00432,0.76083,0.4704,0.52099,0.26541,2.0383,0.95581,0.00487,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
