epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
398,146897,2.6436,1.38551,0.0047,0.8256,0.58081,0.65021,0.34587,2.37927,1.23324,0.00593,0.0198718,0.00662393,0.0198718,0.00662393,0.0198718,0.00662393,0.0198718,0.00662393
399,147383,2.65161,1.39934,0.00468,0.82666,0.58052,0.65047,0.34592,2.37936,1.23256,0.00593,0.0198275,0.00660918,0.0198275,0.00660918,0.0198275,0.00660918,0.0198275,0.00660918
400,147839,2.65256,1.38039,0.00472,0.82597,0.58122,0.65066,0.3462,2.3793,1.23223,0.00593,0.0197832,0.00659442,0.0197832,0.00659442,0.0197832,0.00659442,0.0197832,0.00659442
401,148174,2.65942,1.39187,0.00473,0.82735,0.5808,0.65076,0.3461,2.37947,1.23285,0.00592,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
402,148517,2.64761,1.3906,0.00476,0.82646,0.58154,0.65078,0.34595,2.37901,1.23265,0.00592,0.0196945,0.00656484,0.0196945,0.00656484,0.0196945,0.00656484,0.0196945,0.00656484
403,148857,2.63858,1.3931,0.00474,0.82528,0.58142,0.65033,0.34581,2.37861,1.23474,0.00592,0.0196501,0.00655002,0.0196501,0.00655002,0.0196501,0.00655002,0.0196501,0.00655002
404,149190,2.64898,1.38193,0.00472,0.82563,0.58115,0.6503,0.3459,2.37906,1.23355,0.00592,0.0196056,0.0065352,0.0196056,0.0065352,0.0196056,0.0065352,0.0196056,0.0065352
405,149524,2.64292,1.39467,0.00474,0.82456,0.58181,0.65029,0.34618,2.37951,1.23318,0.00593,0.0195611,0.00652036,0.0195611,0.00652036,0.0195611,0.00652036,0.0195611,0.00652036
406,149854,2.64963,1.40023,0.0047,0.82554,0.5816,0.65049,0.34613,2.37954,1.23366,0.00592,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
407,150181,2.63812,1.37666,0.00473,0.82592,0.58135,0.65035,0.34591,2.37967,1.23285,0.00593,0.0194719,0.00649063,0.0194719,0.00649063,0.0194719,0.00649063,0.0194719,0.00649063
408,151515,2.65902,1.40453,0.00471,0.82514,0.5817,0.65026,0.34587,2.38008,1.23284,0.00593,0.0194272,0.00647574,0.0194272,0.00647574,0.0194272,0.00647574,0.0194272,0.00647574
409,151887,2.66185,1.39743,0.00469,0.82693,0.58091,0.65047,0.34592,2.37948,1.23405,0.00592,0.0193825,0.00646085,0.0193825,0.00646085,0.0193825,0.00646085,0.0193825,0.00646085
410,152216,2.64269,1.37609,0.0047,0.82533,0.58165,0.65046,0.3462,2.37991,1.2333,0.00593,0.0193378,0.00644593,0.0193378,0.00644593,0.0193378,0.00644593,0.0193378,0.00644593
411,152545,2.64314,1.39673,0.00465,0.82503,0.58155,0.65059,0.34628,2.37897,1.2339,0.00592,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
412,152874,2.63261,1.37753,0.0047,0.82444,0.58137,0.65049,0.34608,2.37949,1.23436,0.00592,0.0192482,0.00641607,0.0192482,0.00641607,0.0192482,0.00641607,0.0192482,0.00641607
413,153203,2.64742,1.40446,0.00466,0.82373,0.58185,0.6505,0.34597,2.37947,1.23505,0.00592,0.0192033,0.00640111,0.0192033,0.00640111,0.0192033,0.00640111,0.0192033,0.00640111
414,153531,2.64906,1.39014,0.00468,0.8243,0.58148,0.65057,0.34592,2.37929,1.23382,0.00592,0.0191584,0.00638615,0.0191584,0.00638615,0.0191584,0.00638615,0.0191584,0.00638615
415,153862,2.66853,1.40998,0.00469,0.82413,0.5817,0.65073,0.34586,2.37937,1.23452,0.00593,0.0191135,0.00637116,0.0191135,0.00637116,0.0191135,0.00637116,0.0191135,0.00637116
416,154193,2.65762,1.39917,0.00468,0.8254,0.58122,0.65058,0.34603,2.37895,1.2348,0.00593,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
417,154523,2.64421,1.39271,0.00466,0.82476,0.58127,0.65064,0.34611,2.37964,1.23389,0.00593,0.0190235,0.00634117,0.0190235,0.00634117,0.0190235,0.00634117,0.0190235,0.00634117
418,154852,2.64873,1.40026,0.00469,0.82364,0.5816,0.6505,0.34608,2.37923,1.23445,0.00593,0.0189784,0.00632615,0.0189784,0.00632615,0.0189784,0.00632615,0.0189784,0.00632615
419,155182,2.625,1.38049,0.00461,0.82504,0.58129,0.65049,0.3463,2.37949,1.23318,0.00593,0.0189333,0.00631112,0.0189333,0.00631112,0.0189333,0.00631112,0.0189333,0.00631112
420,155514,2.63965,1.37853,0.00468,0.82281,0.58147,0.65029,0.34618,2.37949,1.23286,0.00593,0.0188882,0.00629607,0.0188882,0.00629607,0.0188882,0.00629607,0.0188882,0.00629607
421,155846,2.64953,1.38582,0.00462,0.82463,0.58092,0.65037,0.34631,2.37938,1.23287,0.00593,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
422,156180,2.64252,1.39753,0.00472,0.82614,0.58019,0.65034,0.34614,2.3793,1.23368,0.00593,0.0187978,0.00626595,0.0187978,0.00626595,0.0187978,0.00626595,0.0187978,0.00626595
423,156509,2.62034,1.37378,0.00469,0.82426,0.58054,0.65027,0.3461,2.37999,1.2332,0.00593,0.0187526,0.00625087,0.0187526,0.00625087,0.0187526,0.00625087,0.0187526,0.00625087
424,156840,2.64715,1.38206,0.00466,0.82573,0.58039,0.65049,0.34618,2.38033,1.23293,0.00593,0.0187073,0.00623577,0.0187073,0.00623577,0.0187073,0.00623577,0.0187073,0.00623577
425,157172,2.64945,1.38707,0.00466,0.82528,0.58054,0.65052,0.34597,2.3808,1.23379,0.00593,0.018662,0.00622067,0.018662,0.00622067,0.018662,0.00622067,0.018662,0.00622067
426,157511,2.64831,1.39273,0.0047,0.82542,0.58044,0.65047,0.34612,2.38055,1.23434,0.00593,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
427,157840,2.65607,1.39897,0.00463,0.82492,0.58056,0.65058,0.34642,2.38041,1.23391,0.00593,0.0185713,0.00619043,0.0185713,0.00619043,0.0185713,0.00619043,0.0185713,0.00619043
428,158171,2.63719,1.38593,0.00468,0.82324,0.58054,0.65045,0.34609,2.38038,1.23427,0.00593,0.0185259,0.00617529,0.0185259,0.00617529,0.0185259,0.00617529,0.0185259,0.00617529
429,158501,2.62895,1.37822,0.00466,0.82315,0.58123,0.65067,0.34631,2.38017,1.23366,0.00593,0.0184804,0.00616014,0.0184804,0.00616014,0.0184804,0.00616014,0.0184804,0.00616014
430,158833,2.64216,1.39398,0.00469,0.82321,0.58087,0.65057,0.3464,2.37927,1.23552,0.00593,0.0184349,0.00614498,0.0184349,0.00614498,0.0184349,0.00614498,0.0184349,0.00614498
431,159164,2.65644,1.38823,0.00468,0.82251,0.58175,0.65086,0.34611,2.37933,1.23494,0.00593,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
432,159495,2.65432,1.3909,0.00461,0.82232,0.58217,0.65111,0.34614,2.38011,1.23447,0.00593,0.0183439,0.00611463,0.0183439,0.00611463,0.0183439,0.00611463,0.0183439,0.00611463
433,159826,2.6407,1.38276,0.00464,0.82215,0.58233,0.65119,0.34627,2.38053,1.23387,0.00594,0.0182983,0.00609944,0.0182983,0.00609944,0.0182983,0.00609944,0.0182983,0.00609944
434,160156,2.64422,1.38149,0.00464,0.82445,0.58112,0.65101,0.34643,2.38064,1.23385,0.00593,0.0182527,0.00608423,0.0182527,0.00608423,0.0182527,0.00608423,0.0182527,0.00608423
435,160486,2.64168,1.37889,0.00464,0.8236,0.58185,0.65117,0.34656,2.38119,1.23322,0.00593,0.0182071,0.00606902,0.0182071,0.00606902,0.0182071,0.00606902,0.0182071,0.00606902
436,160823,2.63265,1.38383,0.00466,0.82259,0.58185,0.65092,0.34657,2.38029,1.23352,0.00593,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
437,161154,2.63576,1.38566,0.00471,0.82244,0.58217,0.65095,0.34652,2.38042,1.23307,0.00593,0.0181157,0.00603856,0.0181157,0.00603856,0.0181157,0.00603856,0.0181157,0.00603856
438,161486,2.60844,1.36647,0.00469,0.8235,0.58162,0.65082,0.34636,2.3805,1.23389,0.00593,0.01807,0.00602332,0.01807,0.00602332,0.01807,0.00602332,0.01807,0.00602332
439,161817,2.64091,1.37488,0.00464,0.82497,0.58134,0.65095,0.3466,2.38013,1.23314,0.00594,0.0180242,0.00600807,0.0180242,0.00600807,0.0180242,0.00600807,0.0180242,0.00600807
440,162149,2.62907,1.37633,0.00463,0.82494,0.58147,0.65095,0.34661,2.3799,1.23341,0.00594,0.0179784,0.00599281,0.0179784,0.00599281,0.0179784,0.00599281,0.0179784,0.00599281
441,162485,2.63481,1.377,0.00461,0.82529,0.58165,0.65098,0.34654,2.38075,1.23311,0.00594,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
442,162817,2.62974,1.38447,0.00463,0.82585,0.58142,0.6509,0.3466,2.38048,1.23229,0.00594,0.0178868,0.00596226,0.0178868,0.00596226,0.0178868,0.00596226,0.0178868,0.00596226
443,163148,2.62647,1.37682,0.00467,0.82611,0.58127,0.65061,0.34649,2.38026,1.23159,0.00594,0.0178409,0.00594697,0.0178409,0.00594697,0.0178409,0.00594697,0.0178409,0.00594697
444,163481,2.6473,1.3873,0.00469,0.82539,0.5816,0.65117,0.34662,2.37998,1.23211,0.00594,0.017795,0.00593167,0.017795,0.00593167,0.017795,0.00593167,0.017795,0.00593167
445,163813,2.65184,1.38963,0.00463,0.82677,0.58094,0.65113,0.34661,2.3808,1.23156,0.00594,0.0177491,0.00591636,0.0177491,0.00591636,0.0177491,0.00591636,0.0177491,0.00591636
446,164147,2.62763,1.37916,0.00466,0.82603,0.58119,0.65119,0.34679,2.37953,1.23165,0.00594,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
447,164482,2.63102,1.38074,0.00464,0.82578,0.5815,0.65137,0.34665,2.38052,1.2311,0.00594,0.0176572,0.00588573,0.0176572,0.00588573,0.0176572,0.00588573,0.0176572,0.00588573
448,164813,2.63369,1.38918,0.00463,0.8256,0.58149,0.65115,0.34649,2.38067,1.2318,0.00595,0.0176112,0.00587039,0.0176112,0.00587039,0.0176112,0.00587039,0.0176112,0.00587039
449,165145,2.6222,1.37857,0.00468,0.82442,0.58212,0.65108,0.34659,2.38022,1.2321,0.00594,0.0175652,0.00585505,0.0175652,0.00585505,0.0175652,0.00585505,0.0175652,0.00585505
450,165481,2.63222,1.38134,0.00465,0.82458,0.58228,0.65119,0.34666,2.38027,1.23229,0.00594,0.0175191,0.00583971,0.0175191,0.00583971,0.0175191,0.00583971,0.0175191,0.00583971
451,165819,2.62935,1.37921,0.00462,0.8252,0.58215,0.65152,0.34677,2.37977,1.2316,0.00594,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
452,166154,2.64873,1.38567,0.00465,0.82581,0.5822,0.65156,0.34664,2.38062,1.23212,0.00594,0.017427,0.00580899,0.017427,0.00580899,0.017427,0.00580899,0.017427,0.00580899
453,166488,2.61137,1.37037,0.00467,0.82609,0.5823,0.65165,0.34719,2.3809,1.23065,0.00595,0.0173808,0.00579362,0.0173808,0.00579362,0.0173808,0.00579362,0.0173808,0.00579362
454,166820,2.61146,1.37254,0.00464,0.82609,0.58217,0.65173,0.34712,2.38174,1.23064,0.00595,0.0173347,0.00577824,0.0173347,0.00577824,0.0173347,0.00577824,0.0173347,0.00577824
455,167151,2.62652,1.36998,0.00461,0.82571,0.58243,0.65169,0.34693,2.38168,1.23138,0.00594,0.0172886,0.00576285,0.0172886,0.00576285,0.0172886,0.00576285,0.0172886,0.00576285
456,167484,2.62509,1.36346,0.00464,0.82595,0.5828,0.65175,0.34679,2.38186,1.23183,0.00594,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
457,167816,2.60667,1.36365,0.00462,0.82583,0.58278,0.65165,0.34659,2.38138,1.23187,0.00594,0.0171962,0.00573206,0.0171962,0.00573206,0.0171962,0.00573206,0.0171962,0.00573206
458,168150,2.62645,1.38256,0.00467,0.82486,0.58326,0.65185,0.34704,2.38181,1.231,0.00594,0.01715,0.00571666,0.01715,0.00571666,0.01715,0.00571666,0.01715,0.00571666
459,168483,2.62866,1.37667,0.00464,0.82647,0.58311,0.65184,0.3469,2.38135,1.23186,0.00594,0.0171037,0.00570124,0.0171037,0.00570124,0.0171037,0.00570124,0.0171037,0.00570124
460,168819,2.63994,1.36763,0.00456,0.82563,0.58268,0.65173,0.34681,2.38152,1.23181,0.00594,0.0170575,0.00568582,0.0170575,0.00568582,0.0170575,0.00568582,0.0170575,0.00568582
461,169155,2.62304,1.36066,0.00458,0.82515,0.58328,0.65178,0.34711,2.38056,1.23222,0.00594,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
462,169492,2.64969,1.37461,0.00465,0.82605,0.58285,0.65172,0.34688,2.38139,1.23314,0.00594,0.0169649,0.00565497,0.0169649,0.00565497,0.0169649,0.00565497,0.0169649,0.00565497
463,169828,2.64094,1.3722,0.00465,0.82622,0.5828,0.65168,0.34693,2.38068,1.23305,0.00594,0.0169186,0.00563953,0.0169186,0.00563953,0.0169186,0.00563953,0.0169186,0.00563953
464,170165,2.60496,1.36422,0.00458,0.8261,0.58268,0.65171,0.34685,2.38046,1.23403,0.00594,0.0168723,0.00562409,0.0168723,0.00562409,0.0168723,0.00562409,0.0168723,0.00562409
465,170500,2.62949,1.36675,0.00466,0.82532,0.58344,0.65182,0.34687,2.3799,1.23331,0.00594,0.0168259,0.00560864,0.0168259,0.00560864,0.0168259,0.00560864,0.0168259,0.00560864
466,170837,2.59662,1.35272,0.00458,0.82665,0.58275,0.65163,0.3468,2.38056,1.2334,0.00594,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
467,171174,2.6066,1.35763,0.00464,0.82619,0.58278,0.65163,0.34684,2.38091,1.23312,0.00595,0.0167332,0.00557773,0.0167332,0.00557773,0.0167332,0.00557773,0.0167332,0.00557773
468,171511,2.62398,1.36985,0.00461,0.82692,0.58265,0.65149,0.34658,2.38128,1.23318,0.00595,0.0166868,0.00556226,0.0166868,0.00556226,0.0166868,0.00556226,0.0166868,0.00556226
469,171855,2.62164,1.3756,0.00459,0.82629,0.58296,0.65158,0.34662,2.38083,1.23356,0.00594,0.0166404,0.00554679,0.0166404,0.00554679,0.0166404,0.00554679,0.0166404,0.00554679
470,172195,2.60825,1.36081,0.00458,0.8273,0.58301,0.65163,0.34665,2.38072,1.23359,0.00595,0.0165939,0.00553132,0.0165939,0.00553132,0.0165939,0.00553132,0.0165939,0.00553132
471,172533,2.63573,1.36985,0.00462,0.82606,0.58396,0.65187,0.34663,2.38103,1.2328,0.00595,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
472,172873,2.60456,1.35734,0.00457,0.82653,0.58361,0.65173,0.34695,2.38071,1.23362,0.00595,0.0165011,0.00550035,0.0165011,0.00550035,0.0165011,0.00550035,0.0165011,0.00550035
473,173209,2.62097,1.36552,0.00459,0.82653,0.58301,0.65167,0.34671,2.38106,1.23301,0.00595,0.0164546,0.00548486,0.0164546,0.00548486,0.0164546,0.00548486,0.0164546,0.00548486
474,173546,2.61427,1.37232,0.00463,0.82584,0.58273,0.65144,0.34663,2.3812,1.23274,0.00595,0.0164081,0.00546937,0.0164081,0.00546937,0.0164081,0.00546937,0.0164081,0.00546937
475,173881,2.58422,1.34581,0.00463,0.82588,0.58253,0.65145,0.34673,2.38135,1.23297,0.00595,0.0163616,0.00545387,0.0163616,0.00545387,0.0163616,0.00545387,0.0163616,0.00545387
476,174233,2.61187,1.36133,0.00456,0.82608,0.58263,0.65155,0.34667,2.3821,1.23099,0.00595,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
477,174576,2.63049,1.37785,0.00455,0.82694,0.58248,0.65162,0.34675,2.38111,1.23156,0.00595,0.0162686,0.00542287,0.0162686,0.00542287,0.0162686,0.00542287,0.0162686,0.00542287
478,174916,2.61711,1.3653,0.00457,0.82581,0.58258,0.65159,0.34648,2.381,1.23273,0.00594,0.0162221,0.00540736,0.0162221,0.00540736,0.0162221,0.00540736,0.0162221,0.00540736
479,175252,2.60682,1.36502,0.00458,0.82722,0.58268,0.65175,0.34674,2.38059,1.23285,0.00594,0.0161755,0.00539185,0.0161755,0.00539185,0.0161755,0.00539185,0.0161755,0.00539185
480,175587,2.60643,1.36037,0.00461,0.8273,0.5824,0.65164,0.34626,2.38081,1.23369,0.00594,0.016129,0.00537633,0.016129,0.00537633,0.016129,0.00537633,0.016129,0.00537633
481,175919,2.61336,1.36149,0.0046,0.82723,0.58212,0.65176,0.34635,2.38067,1.23292,0.00594,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
482,176246,2.59828,1.36098,0.00466,0.82659,0.58265,0.65161,0.34634,2.38045,1.23356,0.00594,0.0160359,0.00534529,0.0160359,0.00534529,0.0160359,0.00534529,0.0160359,0.00534529
483,176572,2.60279,1.36336,0.00461,0.8265,0.58275,0.65174,0.34623,2.38096,1.23408,0.00594,0.0159893,0.00532977,0.0159893,0.00532977,0.0159893,0.00532977,0.0159893,0.00532977
484,176901,2.61269,1.35107,0.00453,0.82642,0.58278,0.65206,0.34628,2.3809,1.23382,0.00594,0.0159427,0.00531424,0.0159427,0.00531424,0.0159427,0.00531424,0.0159427,0.00531424
485,182430,2.60633,1.35642,0.00457,0.82671,0.5825,0.65171,0.34628,2.38074,1.23338,0.00594,0.0158961,0.00529871,0.0158961,0.00529871,0.0158961,0.00529871,0.0158961,0.00529871
486,182768,2.62939,1.37446,0.00456,0.82809,0.5821,0.65176,0.3463,2.38124,1.2335,0.00594,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
487,183101,2.59455,1.35371,0.00457,0.82748,0.5823,0.6517,0.34637,2.38172,1.23255,0.00594,0.0158029,0.00526764,0.0158029,0.00526764,0.0158029,0.00526764,0.0158029,0.00526764
488,183427,2.61005,1.36122,0.00455,0.82715,0.58338,0.65192,0.34639,2.38188,1.23169,0.00594,0.0157563,0.00525211,0.0157563,0.00525211,0.0157563,0.00525211,0.0157563,0.00525211
489,183753,2.61034,1.36048,0.00459,0.82778,0.58301,0.65206,0.34654,2.3815,1.23111,0.00594,0.0157097,0.00523657,0.0157097,0.00523657,0.0157097,0.00523657,0.0157097,0.00523657
490,184080,2.59959,1.35224,0.00462,0.82762,0.58321,0.65198,0.34659,2.38154,1.23127,0.00594,0.0156631,0.00522103,0.0156631,0.00522103,0.0156631,0.00522103,0.0156631,0.00522103
491,184406,2.59984,1.36236,0.00454,0.82764,0.58318,0.65201,0.34719,2.38214,1.23066,0.00594,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
492,184732,2.61351,1.35671,0.00456,0.82655,0.58377,0.65219,0.34727,2.38163,1.22946,0.00594,0.0155698,0.00518994,0.0155698,0.00518994,0.0155698,0.00518994,0.0155698,0.00518994
493,185059,2.61294,1.35379,0.00455,0.82721,0.58301,0.6518,0.3465,2.38199,1.23026,0.00594,0.0155232,0.00517439,0.0155232,0.00517439,0.0155232,0.00517439,0.0155232,0.00517439
494,185389,2.60253,1.35659,0.00456,0.82745,0.58278,0.65177,0.34633,2.38215,1.23092,0.00595,0.0154765,0.00515885,0.0154765,0.00515885,0.0154765,0.00515885,0.0154765,0.00515885
495,185724,2.61473,1.35775,0.00453,0.82735,0.58344,0.65182,0.34658,2.38167,1.23116,0.00595,0.0154299,0.0051433,0.0154299,0.0051433,0.0154299,0.0051433,0.0154299,0.0051433
496,186059,2.59063,1.35595,0.00455,0.82706,0.58286,0.65165,0.34666,2.38155,1.23073,0.00595,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
497,186391,2.60368,1.35655,0.00461,0.82715,0.58346,0.65191,0.34662,2.38126,1.23133,0.00595,0.0153366,0.0051122,0.0153366,0.0051122,0.0153366,0.0051122,0.0153366,0.0051122
498,186726,2.60924,1.36373,0.00457,0.82651,0.58366,0.65187,0.34667,2.38196,1.22999,0.00595,0.01529,0.00509665,0.01529,0.00509665,0.01529,0.00509665,0.01529,0.00509665
499,187060,2.60212,1.35145,0.00456,0.82744,0.58331,0.65202,0.34684,2.38212,1.23074,0.00594,0.0152433,0.0050811,0.0152433,0.0050811,0.0152433,0.0050811,0.0152433,0.0050811
500,187385,2.59307,1.35627,0.00458,0.82781,0.58328,0.65197,0.3469,2.38246,1.23043,0.00594,0.0151967,0.00506555,0.0151967,0.00506555,0.0151967,0.00506555,0.0151967,0.00506555
501,187711,2.59452,1.35055,0.00458,0.8276,0.58323,0.65217,0.34681,2.38177,1.23002,0.00594,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
502,188045,2.60754,1.35995,0.00454,0.8302,0.58245,0.65209,0.34705,2.38183,1.22968,0.00594,0.0151033,0.00503445,0.0151033,0.00503445,0.0151033,0.00503445,0.0151033,0.00503445
503,188379,2.58754,1.34287,0.00457,0.82801,0.58288,0.65191,0.34694,2.38211,1.22912,0.00595,0.0150567,0.0050189,0.0150567,0.0050189,0.0150567,0.0050189,0.0150567,0.0050189
504,188718,2.59119,1.35514,0.00462,0.83022,0.5823,0.65202,0.34702,2.3824,1.22841,0.00595,0.01501,0.00500335,0.01501,0.00500335,0.01501,0.00500335,0.01501,0.00500335
505,189047,2.60982,1.36241,0.00458,0.82987,0.58222,0.65183,0.34647,2.38225,1.22967,0.00595,0.0149634,0.0049878,0.0149634,0.0049878,0.0149634,0.0049878,0.0149634,0.0049878
506,189375,2.59362,1.34538,0.00459,0.82975,0.58195,0.65189,0.34663,2.38182,1.2303,0.00595,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
507,189703,2.60258,1.35505,0.00457,0.8278,0.58298,0.65178,0.34678,2.3825,1.22996,0.00595,0.0148701,0.0049567,0.0148701,0.0049567,0.0148701,0.0049567,0.0148701,0.0049567
508,190032,2.60586,1.36324,0.00451,0.8295,0.58177,0.65175,0.34624,2.38239,1.23096,0.00595,0.0148235,0.00494115,0.0148235,0.00494115,0.0148235,0.00494115,0.0148235,0.00494115
509,190361,2.58034,1.33336,0.00453,0.82985,0.58197,0.65186,0.34632,2.38232,1.23081,0.00595,0.0147768,0.00492561,0.0147768,0.00492561,0.0147768,0.00492561,0.0147768,0.00492561
510,190689,2.6089,1.35372,0.00453,0.82982,0.58172,0.65173,0.34634,2.38261,1.23048,0.00595,0.0147302,0.00491006,0.0147302,0.00491006,0.0147302,0.00491006,0.0147302,0.00491006
511,191017,2.60359,1.36203,0.00451,0.82892,0.58293,0.65199,0.34642,2.38291,1.23,0.00595,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
512,191345,2.59402,1.34931,0.00452,0.82874,0.58258,0.65152,0.34617,2.38368,1.2298,0.00595,0.0146369,0.00487897,0.0146369,0.00487897,0.0146369,0.00487897,0.0146369,0.00487897
513,191672,2.60485,1.35351,0.00453,0.82837,0.58311,0.65163,0.34638,2.38251,1.23011,0.00595,0.0145903,0.00486343,0.0145903,0.00486343,0.0145903,0.00486343,0.0145903,0.00486343
514,192001,2.57643,1.34437,0.00452,0.82926,0.58311,0.65152,0.34692,2.38265,1.23007,0.00595,0.0145437,0.00484789,0.0145437,0.00484789,0.0145437,0.00484789,0.0145437,0.00484789
515,192328,2.59872,1.34738,0.00455,0.82775,0.58374,0.65152,0.34676,2.38268,1.22953,0.00595,0.0144971,0.00483236,0.0144971,0.00483236,0.0144971,0.00483236,0.0144971,0.00483236
516,192661,2.59411,1.35027,0.0045,0.82799,0.58301,0.65154,0.34708,2.38228,1.23035,0.00595,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
517,192993,2.57507,1.33432,0.00457,0.82835,0.58318,0.65168,0.34658,2.38273,1.23044,0.00595,0.0144039,0.00480129,0.0144039,0.00480129,0.0144039,0.00480129,0.0144039,0.00480129
518,193320,2.57775,1.33751,0.00456,0.8275,0.58356,0.65169,0.34663,2.38304,1.23056,0.00595,0.0143573,0.00478576,0.0143573,0.00478576,0.0143573,0.00478576,0.0143573,0.00478576
519,193650,2.57974,1.34177,0.00455,0.82973,0.58296,0.65173,0.34682,2.38312,1.23019,0.00595,0.0143107,0.00477023,0.0143107,0.00477023,0.0143107,0.00477023,0.0143107,0.00477023
520,193979,2.57915,1.3399,0.00452,0.82814,0.58341,0.65145,0.34686,2.38361,1.22999,0.00595,0.0142641,0.00475471,0.0142641,0.00475471,0.0142641,0.00475471,0.0142641,0.00475471
521,194307,2.59035,1.34416,0.00449,0.82718,0.58432,0.65147,0.3466,2.3845,1.22968,0.00595,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
522,194636,2.5987,1.35433,0.00451,0.8279,0.58338,0.65142,0.34681,2.38405,1.22967,0.00595,0.014171,0.00472367,0.014171,0.00472367,0.014171,0.00472367,0.014171,0.00472367
523,194965,2.58376,1.34234,0.00456,0.82743,0.58411,0.65173,0.34669,2.38378,1.22887,0.00595,0.0141245,0.00470815,0.0141245,0.00470815,0.0141245,0.00470815,0.0141245,0.00470815
524,195293,2.5808,1.33564,0.0045,0.82803,0.58321,0.65172,0.34686,2.3844,1.22871,0.00595,0.0140779,0.00469264,0.0140779,0.00469264,0.0140779,0.00469264,0.0140779,0.00469264
525,195621,2.58148,1.33524,0.00453,0.82706,0.58359,0.65165,0.34661,2.38449,1.22865,0.00595,0.0140314,0.00467713,0.0140314,0.00467713,0.0140314,0.00467713,0.0140314,0.00467713
526,195948,2.58579,1.3353,0.00454,0.82824,0.58318,0.65161,0.34696,2.38484,1.22669,0.00596,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
527,196278,2.56817,1.34241,0.00458,0.82787,0.58316,0.65178,0.34718,2.38393,1.22677,0.00595,0.0139384,0.00464613,0.0139384,0.00464613,0.0139384,0.00464613,0.0139384,0.00464613
528,196607,2.5691,1.3292,0.0045,0.82797,0.58293,0.65183,0.34717,2.38445,1.22784,0.00596,0.0138919,0.00463063,0.0138919,0.00463063,0.0138919,0.00463063,0.0138919,0.00463063
529,196935,2.58115,1.33867,0.00447,0.82821,0.58321,0.65208,0.34719,2.38449,1.22691,0.00596,0.0138454,0.00461514,0.0138454,0.00461514,0.0138454,0.00461514,0.0138454,0.00461514
530,197262,2.57322,1.34913,0.00449,0.82724,0.58396,0.65212,0.34708,2.38426,1.22656,0.00596,0.0137989,0.00459965,0.0137989,0.00459965,0.0137989,0.00459965,0.0137989,0.00459965
531,220368,2.58564,1.34218,0.00452,0.82823,0.58328,0.65198,0.34707,2.38537,1.22632,0.00596,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
532,220711,2.59698,1.35272,0.00454,0.82821,0.58356,0.65199,0.34732,2.38513,1.22602,0.00596,0.0137061,0.00456868,0.0137061,0.00456868,0.0137061,0.00456868,0.0137061,0.00456868
